doc_id,original_path,local_filename,category_id,category_name,sensitivity_level
rvlcdip_01640,imagest/t/j/d/tjd22d00/2060439918_9926.tif,rvlcdip_01640.tif,6,scientific_publication,L1
rvlcdip_01641,imagesj/j/a/u/jau62e00/2060152511_2060152523.tif,rvlcdip_01641.tif,10,budget,L3
rvlcdip_01642,imagesp/p/b/x/pbx59e00/2029048930_2029048937.tif,rvlcdip_01642.tif,5,scientific_report,L1
rvlcdip_01643,imagesi/i/x/k/ixk55e00/2045467592.tif,rvlcdip_01643.tif,10,budget,L3
rvlcdip_01644,imagese/e/t/a/eta22f00/24010442.tif,rvlcdip_01644.tif,10,budget,L3
rvlcdip_01645,imagesx/x/r/g/xrg44c00/87466627_6639.tif,rvlcdip_01645.tif,6,scientific_publication,L1
rvlcdip_01646,imagesz/z/g/u/zgu80c00/2085794002c_4003.tif,rvlcdip_01646.tif,2,email,L2
rvlcdip_01647,imagese/e/k/u/eku13d00/513592364.tif,rvlcdip_01647.tif,1,form,L4
rvlcdip_01648,imagesk/k/t/q/ktq61c00/2083855351.tif,rvlcdip_01648.tif,1,form,L4
rvlcdip_01649,imagesl/l/i/j/lij25c00/2505316516_6522.tif,rvlcdip_01649.tif,6,scientific_publication,L1
rvlcdip_01650,imagesp/p/y/w/pyw02e00/2028716673.tif,rvlcdip_01650.tif,11,invoice,L3
rvlcdip_01651,imagesp/p/r/b/prb50c00/ti17140769.tif,rvlcdip_01651.tif,10,budget,L3
rvlcdip_01652,imagesp/p/k/r/pkr38e00/1000869089.tif,rvlcdip_01652.tif,15,memo,L2
rvlcdip_01653,imagesh/h/a/k/hak33a00/512968808+-8808.tif,rvlcdip_01653.tif,0,letter,L2
rvlcdip_01654,imagesn/n/k/d/nkd83c00/2041159662.tif,rvlcdip_01654.tif,11,invoice,L3
rvlcdip_01655,imageso/o/h/m/ohm32c00/2071023344.tif,rvlcdip_01655.tif,15,memo,L2
rvlcdip_01656,imagesr/r/i/j/rij25c00/2078638654_8655.tif,rvlcdip_01656.tif,5,scientific_report,L1
rvlcdip_01657,imagesa/a/r/h/arh67d00/2055630355_0356.tif,rvlcdip_01657.tif,15,memo,L2
rvlcdip_01658,imagesm/m/a/i/mai34e00/2020347078.tif,rvlcdip_01658.tif,10,budget,L3
rvlcdip_01659,imagesu/u/t/q/utq86e00/2056712932_2056712935.tif,rvlcdip_01659.tif,6,scientific_publication,L1
rvlcdip_01660,imagese/e/e/x/eex18d00/2020157677.tif,rvlcdip_01660.tif,8,file_folder,L1
rvlcdip_01661,imageso/o/s/n/osn60f00/0012189446.tif,rvlcdip_01661.tif,7,specification,L4
rvlcdip_01662,imagesx/x/a/v/xav38e00/1005095405.tif,rvlcdip_01662.tif,15,memo,L2
rvlcdip_01663,imagesy/y/p/d/ypd15c00/2083772263.tif,rvlcdip_01663.tif,8,file_folder,L1
rvlcdip_01664,imagese/e/t/i/eti31e00/85687954.tif,rvlcdip_01664.tif,0,letter,L2
rvlcdip_01665,imagesh/h/i/o/hio22f00/04002763.tif,rvlcdip_01665.tif,10,budget,L3
rvlcdip_01666,imagesv/v/c/i/vci36c00/2078345233.tif,rvlcdip_01666.tif,2,email,L2
rvlcdip_01667,imagesb/b/f/p/bfp22c00/2069732359.tif,rvlcdip_01667.tif,7,specification,L4
rvlcdip_01668,imagesg/g/a/q/gaq37e00/2029026007.tif,rvlcdip_01668.tif,6,scientific_publication,L1
rvlcdip_01669,imagesc/c/s/h/csh68e00/2016006680.tif,rvlcdip_01669.tif,8,file_folder,L1
rvlcdip_01670,imagesp/p/h/x/phx54c00/01131525_1526.tif,rvlcdip_01670.tif,15,memo,L2
rvlcdip_01671,imagesx/x/w/g/xwg55c00/2075710561a.tif,rvlcdip_01671.tif,2,email,L2
rvlcdip_01672,imageso/o/u/a/oua02f00/tob18708.59.tif,rvlcdip_01672.tif,10,budget,L3
rvlcdip_01673,imagesl/l/w/k/lwk25a00/528698468+-8470.tif,rvlcdip_01673.tif,2,email,L2
rvlcdip_01674,imageso/o/j/i/oji05e00/2040882410.tif,rvlcdip_01674.tif,15,memo,L2
rvlcdip_01675,imagesh/h/t/k/htk76e00/2041583856_2041583857.tif,rvlcdip_01675.tif,10,budget,L3
rvlcdip_01676,imagesh/h/e/p/hep18d00/2046039554.tif,rvlcdip_01676.tif,8,file_folder,L1
rvlcdip_01677,imagesm/m/w/q/mwq31c00/2085724283b.tif,rvlcdip_01677.tif,2,email,L2
rvlcdip_01678,imagesy/y/l/e/yle16c00/2071710684.tif,rvlcdip_01678.tif,0,letter,L2
rvlcdip_01679,imagesb/b/c/g/bcg46c00/2070091822.tif,rvlcdip_01679.tif,2,email,L2
rvlcdip_01680,imagesw/w/p/g/wpg15f00/0060167957.tif,rvlcdip_01680.tif,15,memo,L2
rvlcdip_01681,imagest/t/u/x/tux54e00/1000739365.tif,rvlcdip_01681.tif,0,letter,L2
rvlcdip_01682,imagesi/i/z/p/izp21c00/885694.tif,rvlcdip_01682.tif,15,memo,L2
rvlcdip_01683,imagesm/m/y/e/mye22f00/09005365.tif,rvlcdip_01683.tif,10,budget,L3
rvlcdip_01684,imagesx/x/r/b/xrb90c00/2501743836.tif,rvlcdip_01684.tif,6,scientific_publication,L1
rvlcdip_01685,imagesg/g/p/l/gpl42e00/2058193551.tif,rvlcdip_01685.tif,8,file_folder,L1
rvlcdip_01686,imagesx/x/u/y/xuy22c00/2069739783.tif,rvlcdip_01686.tif,7,specification,L4
rvlcdip_01687,imagesg/g/k/v/gkv11e00/87149567_87149570.tif,rvlcdip_01687.tif,11,invoice,L3
rvlcdip_01688,imagesj/j/i/g/jig52d00/2022939065.tif,rvlcdip_01688.tif,5,scientific_report,L1
rvlcdip_01689,imagesk/k/f/m/kfm40f00/0000339706.tif,rvlcdip_01689.tif,10,budget,L3
rvlcdip_01690,imagest/t/h/s/ths53e00/2015020067.tif,rvlcdip_01690.tif,0,letter,L2
rvlcdip_01691,imagesq/q/a/a/qaa22f00/24011010.tif,rvlcdip_01691.tif,10,budget,L3
rvlcdip_01692,imagesb/b/g/j/bgj71a00/2057435601_2057435607.tif,rvlcdip_01692.tif,7,specification,L4
rvlcdip_01693,imagesm/m/s/j/msj11e00/87064994.tif,rvlcdip_01693.tif,11,invoice,L3
rvlcdip_01694,imagesg/g/k/c/gkc06e00/2051411613.tif,rvlcdip_01694.tif,5,scientific_report,L1
rvlcdip_01695,imagesx/x/f/j/xfj31e00/85684762.tif,rvlcdip_01695.tif,8,file_folder,L1
rvlcdip_01696,imagesi/i/o/j/ioj43a00/87285242.tif,rvlcdip_01696.tif,11,invoice,L3
rvlcdip_01697,imagesn/n/z/f/nzf83f00/0001139606.tif,rvlcdip_01697.tif,11,invoice,L3
rvlcdip_01698,imagesi/i/j/z/ijz46d00/50338493-8493.tif,rvlcdip_01698.tif,15,memo,L2
rvlcdip_01699,imagesr/r/e/x/rex34c00/83553656.tif,rvlcdip_01699.tif,11,invoice,L3
rvlcdip_01700,imagesk/k/a/k/kak03e00/2044191467.tif,rvlcdip_01700.tif,10,budget,L3
rvlcdip_01701,imagesj/j/q/q/jqq08c00/527890579+-0579.tif,rvlcdip_01701.tif,2,email,L2
rvlcdip_01702,imagesx/x/s/h/xsh96e00/2057669511.tif,rvlcdip_01702.tif,7,specification,L4
rvlcdip_01703,imagesh/h/f/j/hfj96e00/2057670925.tif,rvlcdip_01703.tif,7,specification,L4
rvlcdip_01704,imagesh/h/m/h/hmh35d00/505033447_505033448.tif,rvlcdip_01704.tif,7,specification,L4
rvlcdip_01705,imagesq/q/x/z/qxz03e00/2060576607.tif,rvlcdip_01705.tif,8,file_folder,L1
rvlcdip_01706,imagesx/x/d/d/xdd11a00/0011850023.tif,rvlcdip_01706.tif,15,memo,L2
rvlcdip_01707,imagesj/j/c/t/jct89c00/50284318-4318.tif,rvlcdip_01707.tif,6,scientific_publication,L1
rvlcdip_01708,imagesq/q/c/a/qca90a00/0060007927.tif,rvlcdip_01708.tif,15,memo,L2
rvlcdip_01709,imagesu/u/d/p/udp43a00/2079139279.tif,rvlcdip_01709.tif,8,file_folder,L1
rvlcdip_01710,imagesd/d/r/z/drz17d00/2075008181.tif,rvlcdip_01710.tif,10,budget,L3
rvlcdip_01711,imagesz/z/i/g/zig89e00/0000049695.tif,rvlcdip_01711.tif,10,budget,L3
rvlcdip_01712,imagesu/u/y/e/uye69e00/2028988266.tif,rvlcdip_01712.tif,6,scientific_publication,L1
rvlcdip_01713,imagesv/v/h/m/vhm22c00/2069730403.tif,rvlcdip_01713.tif,7,specification,L4
rvlcdip_01714,imagesm/m/h/c/mhc82e00/2048400280_2048400287.tif,rvlcdip_01714.tif,10,budget,L3
rvlcdip_01715,imagesg/g/b/g/gbg54e00/1000877006.tif,rvlcdip_01715.tif,5,scientific_report,L1
rvlcdip_01716,imagese/e/k/i/eki32e00/2062100292_2062100293.tif,rvlcdip_01716.tif,0,letter,L2
rvlcdip_01717,imagesm/m/p/j/mpj15a00/528759563+-9565.tif,rvlcdip_01717.tif,2,email,L2
rvlcdip_01718,imagesk/k/b/b/kbb12a00/2022168925_2022168926.tif,rvlcdip_01718.tif,5,scientific_report,L1
rvlcdip_01719,imagesb/b/x/v/bxv98c00/89691404_1406.tif,rvlcdip_01719.tif,10,budget,L3
rvlcdip_01720,imagesz/z/i/i/zii22c00/2085271062.tif,rvlcdip_01720.tif,2,email,L2
rvlcdip_01721,imagesp/p/g/c/pgc86d00/ti16370006.tif,rvlcdip_01721.tif,10,budget,L3
rvlcdip_01722,imagesd/d/c/w/dcw91e00/2029020415.tif,rvlcdip_01722.tif,5,scientific_report,L1
rvlcdip_01723,imagesw/w/y/f/wyf01e00/89449132.tif,rvlcdip_01723.tif,5,scientific_report,L1
rvlcdip_01724,imagesv/v/o/f/vof26e00/2056155261.tif,rvlcdip_01724.tif,5,scientific_report,L1
rvlcdip_01725,imagesf/f/b/n/fbn69c00/50168277-8277.tif,rvlcdip_01725.tif,0,letter,L2
rvlcdip_01726,imagese/e/m/e/eme09d00/50431196-1202.tif,rvlcdip_01726.tif,6,scientific_publication,L1
rvlcdip_01727,imagesd/d/z/n/dzn37d00/2071630269.tif,rvlcdip_01727.tif,8,file_folder,L1
rvlcdip_01728,imagesz/z/m/t/zmt53d00/510801264.tif,rvlcdip_01728.tif,1,form,L4
rvlcdip_01729,imagesg/g/u/a/gua52c00/2074091939.tif,rvlcdip_01729.tif,0,letter,L2
rvlcdip_01730,imagesr/r/e/p/rep37d00/2071350113.tif,rvlcdip_01730.tif,1,form,L4
rvlcdip_01731,imagesz/z/v/k/zvk79e00/2050763100.tif,rvlcdip_01731.tif,11,invoice,L3
rvlcdip_01732,imagesj/j/l/o/jlo59c00/PUBLICATIONS058589-8.tif,rvlcdip_01732.tif,6,scientific_publication,L1
rvlcdip_01733,imagesf/f/e/b/feb19c00/2505592064_2065.tif,rvlcdip_01733.tif,2,email,L2
rvlcdip_01734,imagesk/k/m/e/kme16e00/2044690076.tif,rvlcdip_01734.tif,11,invoice,L3
rvlcdip_01735,imagesy/y/p/i/ypi71c00/2084194489b.tif,rvlcdip_01735.tif,2,email,L2
rvlcdip_01736,imagesk/k/u/c/kuc45d00/2049413444_3445.tif,rvlcdip_01736.tif,10,budget,L3
rvlcdip_01737,imagesl/l/u/a/lua15c00/2073265639.tif,rvlcdip_01737.tif,8,file_folder,L1
rvlcdip_01738,imagesc/c/o/o/coo25e00/2028678395.tif,rvlcdip_01738.tif,15,memo,L2
rvlcdip_01739,imagesj/j/l/j/jlj3aa00/10024420_10024423.tif,rvlcdip_01739.tif,15,memo,L2
rvlcdip_01740,imagesu/u/o/e/uoe59e00/2023188087.tif,rvlcdip_01740.tif,5,scientific_report,L1
rvlcdip_01741,imagesw/w/n/s/wns71c00/2086079216.tif,rvlcdip_01741.tif,1,form,L4
rvlcdip_01742,imagesg/g/n/q/gnq17d00/2074196354.tif,rvlcdip_01742.tif,11,invoice,L3
rvlcdip_01743,imagesp/p/u/q/puq06c00/2054061077_1077a.tif,rvlcdip_01743.tif,15,memo,L2
rvlcdip_01744,imagesm/m/t/l/mtl37d00/2076048118_8121.tif,rvlcdip_01744.tif,10,budget,L3
rvlcdip_01745,imagesk/k/o/g/kog50c00/ti17490822_0830.tif,rvlcdip_01745.tif,10,budget,L3
rvlcdip_01746,imagesi/i/d/z/idz96d00/timo0006340_6341.tif,rvlcdip_01746.tif,10,budget,L3
rvlcdip_01747,imagesf/f/i/t/fit70c00/2078712770.tif,rvlcdip_01747.tif,2,email,L2
rvlcdip_01748,imagest/t/h/l/thl78c00/81641295.tif,rvlcdip_01748.tif,10,budget,L3
rvlcdip_01749,imageso/o/c/r/ocr20a00/10187342_10187348.tif,rvlcdip_01749.tif,6,scientific_publication,L1
rvlcdip_01750,imagesj/j/q/l/jql57c00/2072957956.tif,rvlcdip_01750.tif,11,invoice,L3
rvlcdip_01751,imagesw/w/q/q/wqq96c00/CTRCONTRACTS002251-2.tif,rvlcdip_01751.tif,11,invoice,L3
rvlcdip_01752,imagesn/n/a/x/nax84c00/96194787_4788.tif,rvlcdip_01752.tif,10,budget,L3
rvlcdip_01753,imagesb/b/p/t/bpt55f00/0060136252.tif,rvlcdip_01753.tif,8,file_folder,L1
rvlcdip_01754,imageso/o/g/t/ogt07d00/tnwl0021883.tif,rvlcdip_01754.tif,10,budget,L3
rvlcdip_01755,imagesu/u/g/s/ugs05e00/2040313945.tif,rvlcdip_01755.tif,15,memo,L2
rvlcdip_01756,imagesm/m/s/n/msn91a00/2059675919.tif,rvlcdip_01756.tif,1,form,L4
rvlcdip_01757,imagesl/l/i/w/liw31c00/2085726613b.tif,rvlcdip_01757.tif,2,email,L2
rvlcdip_01758,imagesh/h/t/o/hto4aa00/10411547_10411552.tif,rvlcdip_01758.tif,6,scientific_publication,L1
rvlcdip_01759,imagesd/d/m/q/dmq62d00/82450504a_0516a.tif,rvlcdip_01759.tif,15,memo,L2
rvlcdip_01760,imagesi/i/c/o/ico01e00/88005171-a_88005177.tif,rvlcdip_01760.tif,5,scientific_report,L1
rvlcdip_01761,imagesq/q/l/w/qlw41a00/0012764718.tif,rvlcdip_01761.tif,15,memo,L2
rvlcdip_01762,imageso/o/p/g/opg04c00/2063857381_7382.tif,rvlcdip_01762.tif,1,form,L4
rvlcdip_01763,imagesz/z/k/c/zkc70d00/521904874+-4875.tif,rvlcdip_01763.tif,1,form,L4
rvlcdip_01764,imagesw/w/s/n/wsn15a00/528690483+-0484.tif,rvlcdip_01764.tif,2,email,L2
rvlcdip_01765,imagesd/d/o/q/doq91e00/85701856.tif,rvlcdip_01765.tif,11,invoice,L3
rvlcdip_01766,imagesw/w/u/y/wuy11f00/0001233542.tif,rvlcdip_01766.tif,11,invoice,L3
rvlcdip_01767,imagesz/z/n/e/zne25c00/2078644657.tif,rvlcdip_01767.tif,2,email,L2
rvlcdip_01768,imagesz/z/w/x/zwx33e00/2044262638.tif,rvlcdip_01768.tif,8,file_folder,L1
rvlcdip_01769,imagesf/f/m/s/fms00d00/50347351-7352.tif,rvlcdip_01769.tif,5,scientific_report,L1
rvlcdip_01770,imagesm/m/j/t/mjt64e00/1003714883_1003714888.tif,rvlcdip_01770.tif,6,scientific_publication,L1
rvlcdip_01771,imagesb/b/r/w/brw72e00/2048805750_2048805767.tif,rvlcdip_01771.tif,6,scientific_publication,L1
rvlcdip_01772,imagesr/r/b/w/rbw11e00/87149207_87149210.tif,rvlcdip_01772.tif,11,invoice,L3
rvlcdip_01773,imagesd/d/o/v/dov96e00/2040907335_2040907340.tif,rvlcdip_01773.tif,15,memo,L2
rvlcdip_01774,imagesa/a/c/c/acc11a00/0011849282.tif,rvlcdip_01774.tif,8,file_folder,L1
rvlcdip_01775,imagest/t/h/s/ths92c00/2083459006h_9007.tif,rvlcdip_01775.tif,2,email,L2
rvlcdip_01776,imagesm/m/z/p/mzp48d00/2063237494.tif,rvlcdip_01776.tif,0,letter,L2
rvlcdip_01777,imagesr/r/d/y/rdy35e00/2040957430_2040957441.tif,rvlcdip_01777.tif,10,budget,L3
rvlcdip_01778,imagesq/q/w/k/qwk63e00/2030091331.tif,rvlcdip_01778.tif,1,form,L4
rvlcdip_01779,imagesc/c/j/g/cjg11a00/0011852245.tif,rvlcdip_01779.tif,8,file_folder,L1
rvlcdip_01780,imagesj/j/l/z/jlz02f00/ton02223.71.tif,rvlcdip_01780.tif,15,memo,L2
rvlcdip_01781,imagesg/g/z/r/gzr07e00/2031297885.tif,rvlcdip_01781.tif,7,specification,L4
rvlcdip_01782,imagesr/r/k/q/rkq67e00/2063590729.tif,rvlcdip_01782.tif,11,invoice,L3
rvlcdip_01783,imageso/o/p/h/oph67e00/2063644501_2063644514.tif,rvlcdip_01783.tif,6,scientific_publication,L1
rvlcdip_01784,imagesa/a/p/t/apt20c00/2080894836.tif,rvlcdip_01784.tif,2,email,L2
rvlcdip_01785,imagese/e/g/l/egl48d00/2063307793.tif,rvlcdip_01785.tif,8,file_folder,L1
rvlcdip_01786,imagesl/l/l/r/llr49e00/2501093121_2501093128.tif,rvlcdip_01786.tif,5,scientific_report,L1
rvlcdip_01787,imagesm/m/i/t/mit16d00/50653446-3446.tif,rvlcdip_01787.tif,6,scientific_publication,L1
rvlcdip_01788,imagesm/m/x/c/mxc15f00/0060181658.tif,rvlcdip_01788.tif,8,file_folder,L1
rvlcdip_01789,imagesl/l/e/g/leg80f00/0011919936.tif,rvlcdip_01789.tif,0,letter,L2
rvlcdip_01790,imagesi/i/q/w/iqw55f00/0060108435.tif,rvlcdip_01790.tif,8,file_folder,L1
rvlcdip_01791,imagesm/m/p/l/mpl61f00/0000987682.tif,rvlcdip_01791.tif,0,letter,L2
rvlcdip_01792,imagesn/n/i/o/nio31c00/2085697543c.tif,rvlcdip_01792.tif,2,email,L2
rvlcdip_01793,imagesi/i/u/s/ius24e00/2023023875.tif,rvlcdip_01793.tif,8,file_folder,L1
rvlcdip_01794,imagesd/d/p/l/dpl06c00/2072139631.tif,rvlcdip_01794.tif,1,form,L4
rvlcdip_01795,imagese/e/l/o/elo65d00/504525127.tif,rvlcdip_01795.tif,7,specification,L4
rvlcdip_01796,imagesm/m/i/u/miu62a00/2078193840.tif,rvlcdip_01796.tif,2,email,L2
rvlcdip_01797,imagesc/c/s/c/csc12e00/2028713179_2028713180.tif,rvlcdip_01797.tif,0,letter,L2
rvlcdip_01798,imagesp/p/v/r/pvr55f00/0060123509.tif,rvlcdip_01798.tif,8,file_folder,L1
rvlcdip_01799,imagesq/q/r/b/qrb10e00/82901745_82901746.tif,rvlcdip_01799.tif,15,memo,L2
rvlcdip_01800,imagesx/x/b/c/xbc60e00/92586057_92586061.tif,rvlcdip_01800.tif,15,memo,L2
rvlcdip_01801,imagesp/p/z/x/pzx42e00/2031311152.tif,rvlcdip_01801.tif,7,specification,L4
rvlcdip_01802,imagesy/y/u/o/yuo02e00/2028744284.tif,rvlcdip_01802.tif,11,invoice,L3
rvlcdip_01803,imagesg/g/p/t/gpt57e00/2031291231.tif,rvlcdip_01803.tif,15,memo,L2
rvlcdip_01804,imagese/e/c/v/ecv76c00/2084289551.tif,rvlcdip_01804.tif,2,email,L2
rvlcdip_01805,imagesy/y/o/p/yop50e00/92679657_92679658.tif,rvlcdip_01805.tif,11,invoice,L3
rvlcdip_01806,imagesm/m/f/j/mfj82c00/2078848550.tif,rvlcdip_01806.tif,2,email,L2
rvlcdip_01807,imagese/e/l/d/eld41e00/81451974.tif,rvlcdip_01807.tif,8,file_folder,L1
rvlcdip_01808,imagesn/n/q/q/nqq47e00/2030407105_2030407106.tif,rvlcdip_01808.tif,11,invoice,L3
rvlcdip_01809,imagese/e/g/a/ega51a00/0013516940.tif,rvlcdip_01809.tif,15,memo,L2
rvlcdip_01810,imagesk/k/x/h/kxh20c00/2085787522a.tif,rvlcdip_01810.tif,2,email,L2
rvlcdip_01811,imagesg/g/m/w/gmw69c00/50184760-4766.tif,rvlcdip_01811.tif,6,scientific_publication,L1
rvlcdip_01812,imagesl/l/f/h/lfh90e00/88989205.tif,rvlcdip_01812.tif,1,form,L4
rvlcdip_01813,imagesp/p/i/q/piq98d00/50397830-7830.tif,rvlcdip_01813.tif,6,scientific_publication,L1
rvlcdip_01814,imagesh/h/l/o/hlo13d00/513851458.tif,rvlcdip_01814.tif,0,letter,L2
rvlcdip_01815,imagesr/r/l/e/rle43a00/96404088_4088a.tif,rvlcdip_01815.tif,11,invoice,L3
rvlcdip_01816,imageso/o/i/b/oib62e00/2054176649_2054176651.tif,rvlcdip_01816.tif,5,scientific_report,L1
rvlcdip_01817,imagesp/p/j/y/pjy53a00/1001879443.tif,rvlcdip_01817.tif,5,scientific_report,L1
rvlcdip_01818,imagesn/n/c/y/ncy54d00/506551023_506551025.tif,rvlcdip_01818.tif,0,letter,L2
rvlcdip_01819,imagesr/r/t/v/rtv07e00/2031300491.tif,rvlcdip_01819.tif,7,specification,L4
rvlcdip_01820,imagesc/c/g/h/cgh93d00/508537975.tif,rvlcdip_01820.tif,7,specification,L4
rvlcdip_01821,imagesd/d/m/e/dme14f00/0000199886.tif,rvlcdip_01821.tif,0,letter,L2
rvlcdip_01822,imagesp/p/a/m/pam40f00/0000344882.tif,rvlcdip_01822.tif,0,letter,L2
rvlcdip_01823,imagesy/y/d/t/ydt01a00/0060052698.tif,rvlcdip_01823.tif,8,file_folder,L1
rvlcdip_01824,imagesp/p/u/g/pug43a00/89001835.tif,rvlcdip_01824.tif,11,invoice,L3
rvlcdip_01825,imagesh/h/g/h/hgh37d00/2072389474.tif,rvlcdip_01825.tif,8,file_folder,L1
rvlcdip_01826,imageso/o/i/w/oiw07e00/2031301066.tif,rvlcdip_01826.tif,7,specification,L4
rvlcdip_01827,imagesu/u/e/z/uez97c00/527800519+-0519.tif,rvlcdip_01827.tif,2,email,L2
rvlcdip_01828,imagesv/v/q/m/vqm67c00/2076886989c_6990.tif,rvlcdip_01828.tif,2,email,L2
rvlcdip_01829,imagesp/p/f/r/pfr71a00/2057454335_2057454337.tif,rvlcdip_01829.tif,7,specification,L4
rvlcdip_01830,imagesq/q/j/m/qjm47e00/2030372698.tif,rvlcdip_01830.tif,1,form,L4
rvlcdip_01831,imagesn/n/k/u/nku50e00/93128414_93128416.tif,rvlcdip_01831.tif,10,budget,L3
rvlcdip_01832,imagesf/f/m/v/fmv24f00/0000005930.tif,rvlcdip_01832.tif,0,letter,L2
rvlcdip_01833,imagesd/d/m/q/dmq50f00/0000230061.tif,rvlcdip_01833.tif,7,specification,L4
rvlcdip_01834,imagesv/v/d/g/vdg96e00/2057667716.tif,rvlcdip_01834.tif,7,specification,L4
rvlcdip_01835,imagesm/m/o/u/mou20a00/60031311_60031320.tif,rvlcdip_01835.tif,6,scientific_publication,L1
rvlcdip_01836,imageso/o/a/y/oay29e00/2501376918.tif,rvlcdip_01836.tif,6,scientific_publication,L1
rvlcdip_01837,imagesm/m/e/e/mee77c00/2505949080.tif,rvlcdip_01837.tif,8,file_folder,L1
rvlcdip_01838,imagesc/c/h/s/chs25a00/92856432_6433.tif,rvlcdip_01838.tif,11,invoice,L3
rvlcdip_01839,imagesn/n/c/x/ncx53f00/0001217564.tif,rvlcdip_01839.tif,0,letter,L2
rvlcdip_01840,imageso/o/x/a/oxa24c00/2048612364.tif,rvlcdip_01840.tif,15,memo,L2
rvlcdip_01841,imagesf/f/h/z/fhz14f00/0000101237.tif,rvlcdip_01841.tif,0,letter,L2
rvlcdip_01842,imageso/o/s/w/osw74e00/1003157330_1003157341.tif,rvlcdip_01842.tif,5,scientific_report,L1
rvlcdip_01843,imagesp/p/c/a/pca46c00/2070424783.tif,rvlcdip_01843.tif,11,invoice,L3
rvlcdip_01844,imagesf/f/g/p/fgp69e00/2029087529.tif,rvlcdip_01844.tif,1,form,L4
rvlcdip_01845,imagesk/k/y/e/kye97e00/1000027483.tif,rvlcdip_01845.tif,15,memo,L2
rvlcdip_01846,imagesh/h/f/q/hfq07d00/tnwl0025921.tif,rvlcdip_01846.tif,10,budget,L3
rvlcdip_01847,imagesy/y/f/u/yfu8aa00/50064172_50064173.tif,rvlcdip_01847.tif,0,letter,L2
rvlcdip_01848,imagesn/n/a/z/naz55a00/530919609+-9609.tif,rvlcdip_01848.tif,2,email,L2
rvlcdip_01849,imagesz/z/t/i/zti49e00/2501051810_2501051824.tif,rvlcdip_01849.tif,6,scientific_publication,L1
rvlcdip_01850,imagest/t/n/c/tnc45a00/82341303_1307.tif,rvlcdip_01850.tif,5,scientific_report,L1
rvlcdip_01851,imagesn/n/t/m/ntm49c00/2505123510.tif,rvlcdip_01851.tif,0,letter,L2
rvlcdip_01852,imagesz/z/r/p/zrp67d00/2057322796_2837.tif,rvlcdip_01852.tif,5,scientific_report,L1
rvlcdip_01853,imagesy/y/g/u/ygu00a00/60026396.tif,rvlcdip_01853.tif,6,scientific_publication,L1
rvlcdip_01854,imagesb/b/k/s/bks48d00/2063216263.tif,rvlcdip_01854.tif,11,invoice,L3
rvlcdip_01855,imageso/o/o/h/ooh74c00/91971155_1157.tif,rvlcdip_01855.tif,10,budget,L3
rvlcdip_01856,imagesg/g/l/q/glq40f00/0000488790.tif,rvlcdip_01856.tif,10,budget,L3
rvlcdip_01857,imagesj/j/e/d/jed17d00/tnwl0002208.tif,rvlcdip_01857.tif,10,budget,L3
rvlcdip_01858,imagesz/z/c/k/zck17e00/2031317854.tif,rvlcdip_01858.tif,7,specification,L4
rvlcdip_01859,imagese/e/s/b/esb21a00/0071005980.tif,rvlcdip_01859.tif,11,invoice,L3
rvlcdip_01860,imagesw/w/o/z/woz36d00/50658714-8714.tif,rvlcdip_01860.tif,6,scientific_publication,L1
rvlcdip_01861,imagesm/m/l/h/mlh96d00/tcal0467052.tif,rvlcdip_01861.tif,10,budget,L3
rvlcdip_01862,imagesd/d/w/m/dwm59d00/500952296.tif,rvlcdip_01862.tif,0,letter,L2
rvlcdip_01863,imagesh/h/v/l/hvl71c00/2084429709.tif,rvlcdip_01863.tif,11,invoice,L3
rvlcdip_01864,imagesr/r/k/z/rkz12f00/24012030.tif,rvlcdip_01864.tif,10,budget,L3
rvlcdip_01865,imagesb/b/z/z/bzz00a00/10331448_10331454.tif,rvlcdip_01865.tif,6,scientific_publication,L1
rvlcdip_01866,imagesj/j/y/a/jya54c00/80701400.tif,rvlcdip_01866.tif,11,invoice,L3
rvlcdip_01867,imagesk/k/c/t/kct73e00/2028807558_2028807560.tif,rvlcdip_01867.tif,5,scientific_report,L1
rvlcdip_01868,imagese/e/o/i/eoi38d00/2053464388_4389.tif,rvlcdip_01868.tif,1,form,L4
rvlcdip_01869,imagesg/g/l/x/glx93e00/2040961472_2040961487.tif,rvlcdip_01869.tif,10,budget,L3
rvlcdip_01870,imagesg/g/x/g/gxg20a00/10123309.tif,rvlcdip_01870.tif,8,file_folder,L1
rvlcdip_01871,imagesc/c/s/t/cst29c00/2505413008.tif,rvlcdip_01871.tif,2,email,L2
rvlcdip_01872,imagesk/k/n/q/knq46c00/2505107701d.tif,rvlcdip_01872.tif,2,email,L2
rvlcdip_01873,imagest/t/b/j/tbj00d00/50326819-6823.tif,rvlcdip_01873.tif,5,scientific_report,L1
rvlcdip_01874,imagesf/f/p/w/fpw34a00/2067216681.tif,rvlcdip_01874.tif,2,email,L2
rvlcdip_01875,imagesm/m/e/k/mek94a00/2072796242.tif,rvlcdip_01875.tif,2,email,L2
rvlcdip_01876,imagesp/p/h/j/phj16c00/2071267297_7298.tif,rvlcdip_01876.tif,10,budget,L3
rvlcdip_01877,imagesp/p/w/n/pwn12f00/ton03412.49.tif,rvlcdip_01877.tif,10,budget,L3
rvlcdip_01878,imagesh/h/i/o/hio58d00/504226937_504226940.tif,rvlcdip_01878.tif,0,letter,L2
